group,subgroup,prompt
nursing_specialties,Nursing,The Emergence of Modern Nursing (2nd 
nursing_specialties,Nursing,"American Nursing: A History of Knowledge, "
nursing_specialties,Nursing,A Short history of nursing from 
nursing_specialties,Nursing,"Nursing, The Finest Art: An Illustrated "
nursing_specialties,Nursing,Critical Care Nursing: A History excerpt 
nursing_specialties,Nursing,A History of American Nursing: Trends 
nursing_specialties,Nursing,Advance of American Nursing  ; 
nursing_specialties,Student_nurse,A student nurse is a student in 
nursing_specialties,Clinical_nurse_leader,Clinical Nurse Leader is a relatively new nursing 
nursing_specialties,Licensed_practical_nurse,"A licensed practical nurse, in much of the "
nursing_specialties,Licensed_practical_nurse,A licensed practical nurse in much of the 
nursing_specialties,Registered_nurse,A registered nurse is a nurse who 
nursing_specialties,Registered_nurse,Registered nurses are employed in a wide variety of 
nursing_specialties,Registered_nurse,Registered nurses must usually meet a minimum 
nursing_specialties,Registered_nurse,The title 'Registered Nurse' is granted to 
nursing_specialties,Registered_nurse,Registered Nurses are also required to meet 
nursing_specialties,Registered_nurse,Registered Nurses can work in a variety of 
nursing_specialties,Registered_nurse,The median pay for a registered nurse 
nursing_specialties,Registered_nurse,The highest-paid registered nurses in the United 
nursing_specialties,Registered_nurse,Most registered nurses start working with competitive 
nursing_specialties,Registered_nurse,The median annual salary for registered nurses 
nursing_specialties,Graduate_nurse,The Graduate Nurse is a nurse who 
nursing_specialties,Graduate_nurse,A Graduate nurse has not yet passed 
nursing_specialties,Graduate_nurse,"To practice as a Graduate nurse, he "
nursing_specialties,Clinical_nurse_specialist,A clinical nurse specialist is an advanced practice 
nursing_specialties,Clinical_nurse_specialist,"Clinical Nurse Specialists are registered nurses, who have "
nursing_specialties,Clinical_nurse_specialist,The National Association of Clinical Nurse Specialists announced 
nursing_specialties,Clinical_nurse_specialist,The 2010 Adult-Gerontology Clinical Nurse Specialist Core Competencies 
nursing_specialties,Nurse_anesthetist,A nurse anesthetist is an advanced practice 
nursing_specialties,Nurse_anesthetist,Nurse anesthetists are involved in the administration 
nursing_specialties,Nurse_anesthetist,Nurse Anesthetists are required to have 7 
nursing_specialties,Nurse_anesthetist,"49,000+ nurse anesthetists administer approximately 43 million "
nursing_specialties,Nurse_anesthetist,"Historically, nurse anesthetists have been providing anesthesia "
nursing_specialties,Nurse_practitioner,A nurse practitioner is an advanced practice 
nursing_specialties,Nurse_practitioner,There are many types of nurse practitioner 
nursing_specialties,Nurse_practitioner,A new nurse practitioner may have between 
nursing_specialties,Family_nurse_practitioner,A family nurse practitioner provides continuing and comprehensive 
nursing_specialties,Adult-gerontology_nurse_practitioner,An adult-gerontology nurse practitioner is a nurse practitioner 
nursing_specialties,Pediatric_nurse_practitioner,A pediatric nurse practitioner is a nurse practitioner 
nursing_specialties,Pediatric_nurse_practitioner,The pediatric nurse practitioner is a specialist in 
nursing_specialties,Neonatal_nurse_practitioner,A neonatal nurse practitioner  is an advanced 
nursing_specialties,Neonatal_nurse_practitioner,The National Association of Neonatal Nurse Practitioners is 
nursing_specialties,Psychiatric-mental_health_nurse_practitioner,Notable schools with Psychiatric-Mental Health Nurse practitioner programs are 
nursing_specialties,Nurse_education,Nurse education consists of the theoretical and 
nursing_specialties,Nurse_education,Most countries offer nurse education courses that 
nursing_specialties,Nurse_education,Nurse education also provides post-qualification courses in 
nursing_specialties,Nurse_education,Nurse education integrates today a broader awareness 
nursing_specialties,Nurse_education,Nurse education in the United States is 
nursing_specialties,Nurse_education,"To meet both requirements, nurse education aims "
nursing_specialties,Nurse_licensure,Nurse licensure is the process by which 
nursing_specialties,Nurse_licensure,The primary purpose of nurse licensure is 
nursing_specialties,Nurse_licensure,The first nurse licensure and registration program 
nursing_specialties,Nightingale_Pledge,"The Nightingale Pledge, named in honour of "
nursing_specialties,Associate_of_Science_in_Nursing,An Associate of Science in Nursing is a tertiary education 
nursing_specialties,Associate_of_Science_in_Nursing,Students awarded an Associate of Science in Nursing are qualified 
nursing_specialties,Associate_of_Science_in_Nursing,Students enrolled in an Associate of Science in Nursing program 
nursing_specialties,Diploma_in_Nursing,A Diploma in Nursing or Nursing Diploma is 
nursing_specialties,Diploma_in_Nursing,Students awarded a Diploma in Nursing are qualified 
nursing_specialties,Doctor_of_Nursing_Practice,The Doctor of Nursing Practice is a degree in 
nursing_specialties,Master_of_Science_in_Nursing,A Master of Science in Nursing is an advanced-level postgraduate 
nursing_specialties,Board_of_nursing,A board of nursing is a regulatory body 
nursing_specialties,Nurse_Licensure_Compact,The Nurse Licensure Compact is an agreement that 
nursing_specialties,Nursing_credentials_and_certifications,Nursing credentials and certifications are the various credentials and 
nursing_specialties,Nursing_school,A nursing school is a type of 
nursing_specialties,Nursing_school,"Apart from the nursing school of King's College London, "
nursing_specialties,Nursing_school,"Depending on the nursing school, credits can "
nursing_specialties,Nursing_school,Many nursing students and nursing schools use 
nursing_specialties,Nurse_registry,"A nurse registry, nursing registry, or register "
nursing_specialties,National_Council_Licensure_Examination,The National Council Licensure Examination is a nationwide examination 
nursing_specialties,Test_of_Essential_Academic_Skills,"The Test of Essential Academic Skills is a standardized, multiple "
nursing_specialties,Nurse_educator,A nurse educator is a nurse who 
nursing_specialties,Nurse_educator,Nurse Educators teach in graduate programs at 
nursing_specialties,Nurse_educator,Many nurse educators have a clinical specialty 
nursing_specialties,Nurse_educator,Many schools offer the Nurse Educator track 
nursing_specialties,Nurse_educator,Nurse educators can choose to teach in 
nursing_specialties,Nurse_educator,"In Australia, Nurse Educators must be Registered "
nursing_specialties,Nurse_educator,The Nurse Educator role is not available 
nursing_specialties,Nurse_educator,Nurse Educators require a minimum of a 
nursing_specialties,Nurse_educator,A Nurse Educator may also complete post-graduate 
nursing_specialties,Nurse_educator,To become a Clinical Nurse Educator in 
nursing_specialties,Nurse_educator,The nurse educator role in the acute 
nursing_specialties,Matron,Matron is the job title of 
nursing_specialties,Matron,"Historically, matrons supervised the hospital as "
nursing_specialties,Matron,The matron was once the most 
nursing_specialties,Matron,Matrons were almost invariably female—male nurses 
nursing_specialties,Matron,The National Health Service matron became 
nursing_specialties,Matron,The matron usually had a very 
nursing_specialties,Matron,The matron of a workhouse was 
nursing_specialties,Matron,"In the past, the matron was "
nursing_specialties,Travel_health_nursing,Travel health nursing is an emerging nursing specialty 
nursing_specialties,Travel_health_nursing,Travel health nursing has been widely acknowledged in 
nursing_specialties,Travel_health_nursing,"Consequently, as a profession, travel health nursing has "
nursing_specialties,"Wound,_ostomy,_and_continence_nursing","Wound, ostomy, and continence nursing is a nursing specialty involved "
nursing_specialties,Nursing_process,The nursing process is a modified scientific 
nursing_specialties,Nursing_process,The nursing process uses clinical judgement to 
nursing_specialties,Nursing_process,The nursing process exists for every problem 
nursing_specialties,Nursing_process,The nursing process not only focuses on 
nursing_specialties,Nursing_assessment,Nursing assessment is the gathering of information 
nursing_specialties,Nursing_assessment,Nursing assessment is the first step in 
nursing_specialties,Nursing_assessment,A section of the nursing assessment may 
nursing_specialties,Nursing_assessment,"In some instances, the nursing assessment is "
nursing_specialties,Nursing_assessment,Nursing assessment is used to identify current 
nursing_specialties,Nursing_assessment,"In some instances, the nursing assessment will "
nursing_specialties,Nursing_assessment,"Besides the interviewing process, the nursing assessment "
nursing_specialties,Nursing_diagnosis,A nursing diagnosis may be part of 
nursing_specialties,Nursing_diagnosis,An problem-based nursing diagnosis presents a problem 
nursing_specialties,Nursing_diagnosis,"A nursing diagnosis integrates patient involvement, when "
nursing_specialties,Nursing_diagnosis,An example of an actual nursing diagnosis 
nursing_specialties,Nursing_care_plan,A nursing care plan provides direction on the 
nursing_specialties,Nursing_care_plan,The main focus of a nursing care plan 
nursing_specialties,Nursing_care_plan,Nursing care plans have been used for quite 
nursing_specialties,Nursing_care_plan,"Nursing care plans provide continuity of care, safety, "
nursing_specialties,Nursing_care_plan,A nursing care plan promotes documentation and is 
nursing_specialties,Nursing_care_plan,"Today, nursing care plans focus on the individuals "
nursing_specialties,Nursing_care_plan,Computerised nursing care plans are an essential element 
nursing_specialties,Nursing_care_plan,Computerised nursing care plans have increased documentation of 
nursing_specialties,Nursing_care_plan,Using electronic devices when creating nursing care plans 
nursing_specialties,Nursing_theory,"Nursing theory is defined as ""a creative "
nursing_specialties,Nursing_theory,Nursing theory guides research and 
nursing_specialties,Nursing_Interventions_Classification,The Nursing Interventions Classification is a care classification 
nursing_specialties,Nursing_Minimum_Data_Set,The Nursing Minimum Data Set is a classification system 
