group,subgroup,prompt
female,Hilarie_Burton,Hilarie Burton Morgan is an American actress 
female,L._Scott_Caldwell,L. Scott Caldwell is an American actress known 
female,Vanessa_Bell_Calloway,Vanessa Bell Calloway is an American actress and 
female,Dyan_Cannon,"Dyan Cannon is an American actress, director, "
female,Irene_Cara,Irene Cara Escalera known professionally as Irene 
female,Irene_Cara,"At the age of three, Irene Cara "
female,Irene_Cara,Their album called Irene Cara Presents Hot 
female,Mariah_Carey,"Mariah Carey is an American singer-songwriter, record "
female,Mariah_Carey,Mariah Carey was the best-selling album in 
female,Mariah_Carey,"Mariah Carey's debut hit from 1990, ""Vision "
female,Lynn_Carlin,Mary Lynn Carlin is an American former 
female,Jeanne_Carmen,"Jeanne Carmen was an American model, pin-up "
female,Julie_Carmen,"Julie Carmen is an American actress, dancer "
female,Sue_Carol,Sue Carol was an American actress and 
female,Sue_Carol,"In 1933, Sue Carol was cleared in "
female,Sue_Carol,"The New York Times, ""Sue Carol Secretly "
female,Sue_Carol,"The New York Times, ""Sue Carol Cleared "
female,Sue_Carol,"The New York Times, ""Sue Carol Ladd, "
female,Barbara_Carrera,Barbara Carrera is a Nicaraguan American film 
female,Diahann_Carroll,"Diahann Carroll was an American actress, singer, "
female,Diahann_Carroll,"Diahann Carroll at the Internet Broadway Database
Diahann "
female,Diahann_Carroll,Diahann Carroll at the TCM Movie Database 
female,Dixie_Carter,Carter's daughters Ginna and Mary Dixie Carter 
female,Dixie_Carter,The Dixie Carter Performing Arts and Academic 
female,Peggie_Castle,Peggie Castle was an American actress who 
female,Jessica_Cauffiel,Jessica Cauffiel is an American actress and 
female,Emma_Caulfield,Emma Caulfield Ford is an American actress 
female,Joan_Caulfield,Beatrice Joan Caulfield was an American actress 
female,Carol_Channing,"In January 2011, the documentary Carol Channing: "
female,Carol_Channing,"(2004)
Carol Channing: The First Eighty Years Are "
female,Annette_Charles,Annette Charles was an American actress best 
female,Ruth_Chatterton,"Ruth Chatterton was an American stage, film, "
female,Vanessa_Lee_Chester,Vanessa Lee Chester is an American television and 
female,Margaret_Cho,"April 30, 2008 was declared ""Margaret Cho "
female,Margaret_Cho,"On the other hand, ... Margaret Cho "
female,Marguerite_Churchill,Marguerite Churchill was an American film actress 
female,Sarah_Clarke,"Sarah Clarke is an American actress, best "
female,Jill_Clayburgh,Jill Clayburgh was an American actress known 
female,Jill_Clayburgh,In a Jill Clayburgh movie you don’t 
female,Rosemary_Clooney,Rosemary Clooney was an American singer and 
female,Rosemary_Clooney,"In 1999, she founded the Rosemary Clooney "
female,Rosemary_Clooney,"In 2003, Rosemary Clooney was inducted into "
female,Glenn_Close,"Glenn Close is an American actress, singer, "
female,Taylor_Cole,Taylor Cole is an American actress and 
female,Monique_Coleman,"Adrienne Monique Coleman is an American actress, "
female,Monique_Coleman,Monique Coleman went to Heathwood Hall Episcopal 
female,Monique_Coleman,Monique Coleman also visited the American Farm 
female,Patricia_Collinge,"Patricia Collinge was an Irish-American actress, dramatist, "
female,Patricia_Collinge,"""Patricia Collinge, 81, Actress In Many Leading "
female,Lily_Collins,"Another critic stated that ""Lily Collins does "
female,Holly_Marie_Combs,"Holly Marie Combs is an American actress, television "
female,Betty_Compson,Betty Compson was an American actress and 
female,Betty_Compson,"Los Angeles Times, Betty Compson Star, January "
female,Betty_Compson,"Los Angeles Times, Ex-Film Star Betty Compson, "
female,Michaela_Conlin,"Michaela Conlin is an American actress, best "
female,Carole_Cook,Carole Cook is an American actress of 
female,Rachael_Leigh_Cook,"Rachael Leigh Cook is an American actress, model "
female,Jennifer_Coolidge,"But happily, Jennifer Coolidge and Fred Willard "
female,Jennifer_Coolidge,"""For your consideration, Jennifer Coolidge: A quickie "
female,Jennifer_Coolidge,Jennifer Coolidge talks about her career and 
female,Mara_Corday,"Mara Corday is a showgirl, model, actress, "
female,Stephanie_Courtney,Stephanie Courtney is an American actress and 
female,Jane_Cowl,Jane Cowl was an American film and 
female,Jane_Cowl,Jane Cowl died of cancer in Santa 
female,Jane_Cowl,"A biography about Cowl, titled Jane Cowl: "
female,Laverne_Cox,Laverne Cox is an American actress and 
female,Jeanne_Crain,The Jeanne Crain Collection resides at the  
female,Norma_Crane,"Norma Crane was an actress of stage, "
female,Joan_Crawford,Joan Crawford (born Lucille Fay LeSueur; March 
female,Joan_Crawford,Joan Crawford became a star because Joan 
female,Joan_Crawford,F. Scott Fitzgerald wrote of Crawford:Joan Crawford 
female,Joan_Crawford,"By 1961, Joan Crawford was once again "
female,Joan_Crawford,Joan Crawford's handprints and footprints are immortalized 
female,Joan_Crawford,"In Joan Crawford: The Essential Biography, the "
female,Cathy_Lee_Crosby,Cathy Lee Crosby sometimes referred to as just 
female,Jamie_Lee_Curtis,"Jamie Lee Curtis is an American actress, author, "
female,Jamie_Lee_Curtis,Jamie Lee Curtis was a game-show panelist on 
female,Jamie_Lee_Curtis,Jamie Lee Curtis interview at the Wayback 
female,Tawny_Cypress,Tawny Cypress is an American actress of 
female,Tawny_Cypress,Tawny Cypress was born and raised in 
female,Miley_Cyrus,Miley Cyrus won a 2020 Webby Special 
female,Miley_Cyrus,Her Hannah Montana 2: Meet Miley Cyrus 
female,Miley_Cyrus,Cyrus described Miley Cyrus & Her Dead 
female,Dorothy_Dandridge,"On November 1, 1954, Dorothy Dandridge became "
female,Dorothy_Dandridge,"As an international star, Dorothy Dandridge rejected "
female,Dorothy_Dandridge,Dorothy Dandridge: An Intimate Portrait of Hollywood's 
female,Shera_Danese,Shera Danese is an American actress and 
female,Bebe_Daniels,"Toward the end of 1930, Bebe Daniels "
female,Linda_Darnell,"The press reported that ""Linda Darnell and "
female,Jane_Darwell,Jane Darwell was an American actress of 
female,Dana_Davis,Dana Davis is an American actress and 
female,Viola_Davis,Viola Davis is an American actress and 
female,Doris_Day,"Doris Day was an American actress, singer, "
female,Doris_Day,The first episode of The Doris Day 
female,Doris_Day,"Doris Day is one of the greats, "
female,Doris_Day,"Hawthorne Publishing, ISBN 9780978716738
Braun, Eric, Doris Day "
female,Doris_Day,"Hotchner, AE, Doris Day: Her Own Story, "
female,Doris_Day,"Kaufman, David, Doris Day: The Untold Story "
female,Priscilla_Dean,Priscilla Dean was an American actress popular 
female,Yvonne_De_Carlo,"Yvonne De Carlo was a Canadian-American actress, dancer, "
female,Yvonne_De_Carlo,"""Prelinger Archive"".Obituaries:

""Yvonne De Carlo, Who Played Lily on "
female,Yvonne_De_Carlo,"""Munsters' Television Star Yvonne de Carlo Dies at "
female,Sandra_Dee,"Little Sandra Dee isn't supposed to smoke, "
female,Sandra_Dee,"Profile of Sandra Dee; accessed March 24, "
female,Allie_DeBerry,"""Allie DeBerry lands role in pilot for "
female,Allie_DeBerry,Sierra McCormick & Allie DeBerry Dress Alike 
female,Kim_Delaney,Kim Delaney is an American actress known 
female,Dana_Delany,Dana Delany's first audition for the lead 
female,Julie_Delpy,"Julie Delpy is a French-American actress, film "
female,Julie_Delpy,She released a self-titled album Julie Delpy 
female,Rebecca_De_Mornay,Rebecca De Mornay is an American actress and 
female,Carol_Dempster,Carol Dempster was an American film actress 
female,Lori_Beth_Denberg,Lori Beth Denberg is an American actress and 
female,Madelyn_Deutch,"Madelyn Deutch is an American writer, director, "
female,Loretta_Devine,Loretta Devine is an American actress and 
female,Melonie_Diaz,Melonie Diaz is an American film and 
female,Marlene_Dietrich,To these necessary elements Marlene Dietrich adds 
female,Marlene_Dietrich,The Marlene Dietrich Collection was sold to 
female,Victoria_Dillard,Victoria Dillard is an American television and 
female,Phyllis_Diller,"The titles include Phyllis Diller's Housekeeping Hints, "
female,Phyllis_Diller,"Phyllis Diller stand-up comedy show, 1977 on "
female,Phyllis_Diller,"NPR interview, Phyllis Diller: Still Out for "
female,Phyllis_Diller,"Phyllis Diller at Find a Grave
One of "
female,Mia_Dillon,Mia Dillon is an American actress.Born in 
female,Megan_Dodds,"""Renee Olstead Joins 'Bachelor Lions'; Megan Dodds "
female,Megan_Dodds,[Quote:] Megan Dodds has joined indie fantasy 
female,Jocelin_Donahue,"Jocelin Donahue is an American actress, who "
female,Elisa_Donovan,"Elisa Donovan is an American actress, writer, "
female,Fiona_Dourif,Fiona Dourif is an American actress and 
female,Billie_Dove,"Lillian Bohny, known professionally as Billie Dove, "
female,Billie_Dove,Billie Dove later had a brief third 
female,Doris_Dowling,Doris Dowling was an American actress of 
female,Louise_Dresser,She formed a team named Louise Dresser 
female,Marie_Dressler,Marie Dressler was a Canadian-American stage and 
female,Marie_Dressler,"Each year, the Marie Dressler Foundation Vintage "
female,Marie_Dressler,"Marie Dressler: A Biography, With a Listing "
female,Marie_Dressler,"of Washington, Sayre collection)
Marie Dressler reading newspaper "
female,Marie_Dressler,"of Washington, Sayre collection)
Marie Dressler in a "
female,Joanne_Dru,Joanne Dru was an American film and 
female,Joanne_Dru,"""Joanne Dru, 74, a Star of Movie "
female,Hilary_Duff,A television special titled Hilary Duff: This 
female,Hilary_Duff,Best of Hilary Duff received no promotion 
female,Olympia_Dukakis,"In 2018 Olympia Dukakis starred in Eleftheromania, "
female,Patty_Duke,They hoped that Patty Duke would duplicate 
female,Patty_Duke,"Duke's own series, The Patty Duke Show, "
female,Patty_Duke,After the cancellation of The Patty Duke 
female,Jennifer_Dundas,Jennifer Dundas is an American actress best 
female,Tiffany_Dupont,"Tiffany Dupont is an American actress, known "
female,Ann_Dvorak,Ann Dvorak was an American stage and 
female,Jeanne_Eagels,Jeanne Eagels was an American stage and 
female,Jeanne_Eagels,"New York Times, ""Jeanne Eagels Playing Again"", "
female,Mary_Eaton,"Mary Eaton was an American stage actress, "
female,Mary_Eaton,A 1914 newspaper article described Mary Eaton 
female,Christine_Ebersole,Christine Ebersole is an American actress and 
female,Lisa_Edelstein,"Lisa Edelstein
is an American actress and "
female,Barbara_Eden,"Barbara Eden is an American film, stage, "
female,Barbara_Eden,"Interview with Barbara Eden, elvis.com.au; accessed February "
female,Melissa_Claire_Egan,"Melissa Claire Egan is an American actress, best "
female,Shannon_Elizabeth,"Shannon Elizabeth FadalSeptember 7, 1973) is an "
female,Jane_Elliot,"Jane Elliot is an American actress, best "
female,Patricia_Elliott,"Patricia Elliott was an American theatre, film, "
female,Aunjanue_Ellis,“Up and Coming; Aunjanue Ellis and Carrie 
female,Jennifer_Esposito,Jennifer Esposito is an American actress and 
female,Linda_Evans,Linda Evans is an American actress known 
female,Linda_Evans,She had previously written the Linda Evans 
female,Mary_Beth_Evans,"Mary Beth Evans is an American television actress, "
female,Bridget_Everett,"Bridget Everett is an American comedian, actress, "
female,Bridget_Everett,"In 2013, Bridget Everett and the Tender "
female,Bridget_Everett,Adam Horovitz & Bridget Everett) & Just 
female,Nanette_Fabray,"Nanette Fabray was an American actress, singer, "
female,Lola_Falana,"Lola Falana's father, an Afro-Cuban, left his "
female,Lola_Falana,By the age of three Lola Falana 
female,Lola_Falana,"In 1952, Lola Falana's family which by "
female,Lola_Falana,Lola Falana became a major star of 
female,Lola_Falana,"In 1969, Lola Falana ended her close "
female,Lola_Falana,Cosby had met Lola Falana in his 
female,Lola_Falana,"Throughout the mid-1970s, Lola Falana made guest "
female,Lola_Falana,"In 1975, Lola Falana's disco record There's "
female,Lola_Falana,Lola Falana's last known musical performance was 
female,Lola_Falana,"Lola Falana was married to Feliciano ""Butch"" "
female,Lola_Falana,"Lola Falana's left side was paralyzed, she "
female,Lola_Falana,Lola Falana attributes her recovery to a 
female,Lola_Falana,"Denise deadpans, ""Well, so is Lola Falana, "
female,Lola_Falana,"on YouTube
Lola Falana on IMDb
Lola Falana at "
female,Frances_Farmer,Frances Farmer Presents eventually ended at the 
female,Glenda_Farrell,Glenda Farrell was an American actress of 
female,Glenda_Farrell,"""Glenda Farrell Praised for Art in Best "
female,Glenda_Farrell,"“Glenda Farrell, Film Star, Dies at 66”, "
female,Sharon_Farrell,Sharon Farrell is an American television and 
female,Sharon_Farrell,"Sharon Farrell Hollywood Princess from Sioux City, "
female,Mia_Farrow,Interview with Mia Farrow about Darfur on 
female,Sherilyn_Fenn,"""With Sherilyn Fenn, Twin Peaks came on "
female,Sherilyn_Fenn,"David Lynch, who once described Sherilyn Fenn "
female,Peggy_Feury,Peggy Feury was an American actress on 
female,Takayo_Fischer,"Takayo Fischer is an American stage, film "
female,Jennifer_Flavin,Jennifer Flavin Stallone is a former American 
female,Rhonda_Fleming,Rhonda Fleming is a retired American film/television 
female,Ann_Flood,"Ann Flood is an American actress, best "
female,Nina_Foch,Nina Foch was a Dutch-born American actress 
female,Jane_Fonda,The Leni Workout became the Jane Fonda 
female,Jane_Fonda,Jane Fonda's Workout became the highest selling 
female,Jane_Fonda,"Fonda said, ""The image of Jane Fonda, "
female,Jane_Fonda,"In 2001, she established the Jane Fonda "
female,Jane_Fonda,"Jane Fonda Profile at Turner Classic Movies
About.com "
female,Anitra_Ford,Anitra Ford is an American former actress 
female,Maria_Ford,Maria Ford is a Latin American film 
female,Maria_Ford,Maria Ford worked extensively as a professional 
female,Sally_Forrest,"Sally Forrest, was an American film, stage "
female,Sally_Forrest,Sally Forrest at Glamour Girls of the 
female,Jodie_Foster,"""Jodie Foster and Brooke Shields: ""New Ways "
female,Jodie_Foster,Jodie Foster in the online catalogue of 
female,Kimberly_Foster,"Kimberly Foster is an American actress, best "
female,Sara_Michael_Foster,"Sara Michael Foster is an American actress, best "
female,Sutton_Foster,"Time Magazine wrote: ""she's [Sutton Foster] got "
female,Jorja_Fox,"The banners read ""Keep Jorja Fox on "
female,Anne_Francis,Anne Francis was an American actress known 
female,Kay_Francis,"ISBN 0786411376, ISBN 978-0786411375
Callahan, Dan, Kay Francis: "
female,Kay_Francis,Kay Francis: I Can't Wait to Be 
female,Bonnie_Franklin,"Starring Bonnie Franklin, Valerie Bertinelli and Mackenzie "
female,Diane_Franklin,Diane Franklin is an American actress and 
